device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std
cam-007,camera,1.36181,48.905769,106630.036637,2.651398,11.49,0.672399,0.27578,0.111037,0.02658
sensor-24,sensor,0.637735,5.570854,1276.553754,0.275502,0.94,0.827993,0.152088,0.308674,0.00912
router-08,router,0.834174,38.582224,71137.167244,2.040423,8.53,0.662823,0.328224,0.131231,0.023721
nvr-03,nvr,1.058796,27.771357,54681.063928,1.278367,4.8,0.803271,0.178004,0.191474,0.010608
access-ctrl-07,access_controller,0.724287,9.189603,11356.720035,0.572136,1.7,0.800803,0.199242,0.227901,0.009494
thermostat-16,thermostat,0.761404,6.530472,4572.744151,0.393408,1.29,0.69358,0.245912,0.245338,0.013561
plug-29,smart_plug,0.369231,3.839138,1694.698912,0.149017,1.32,0.542016,0.464917,0.300135,0.01023
cam-007,camera,1.343005,57.510845,80339.859649,1.858046,11.97,0.635939,0.357258,0.100622,0.026865
sensor-30,sensor,0.495646,3.993318,910.734583,0.276345,0.0,0.818484,0.172171,0.278207,0.007929
router-02,router,0.987856,42.128595,42189.64156,1.763727,7.48,0.728489,0.26691,0.13109,0.028772
nvr-04,nvr,1.247169,25.181547,37522.484945,1.753446,5.32,0.779661,0.214439,0.172682,0.020182
access-ctrl-07,access_controller,0.759529,11.0941,14476.74914,0.624887,2.25,0.846093,0.106275,0.249796,0.007027
thermostat-16,thermostat,0.662485,5.941222,4711.367633,0.50198,1.55,0.718381,0.279544,0.21723,0.012823
plug-31,smart_plug,0.473201,2.986293,1419.422615,0.121932,3.17,0.458357,0.516195,0.316064,0.013374
cam-002,camera,1.269362,51.531921,104285.722664,2.229161,8.25,0.580405,0.403476,0.095099,0.041341
sensor-21,sensor,0.510819,5.595682,1761.234936,0.137338,2.44,0.889817,0.084738,0.325694,0.007541
router-17,router,0.863519,42.595392,48335.112249,1.610174,8.26,0.637991,0.408787,0.131716,0.016007
nvr-05,nvr,0.883202,24.112112,52566.528228,1.515874,7.47,0.675015,0.306625,0.176712,0.009398
access-ctrl-07,access_controller,0.720064,9.857058,11955.838912,0.734173,1.93,0.853213,0.107167,0.232465,0.008723
thermostat-16,thermostat,0.753378,5.352986,5231.756224,0.286126,3.15,0.646105,0.327032,0.209211,0.017373
plug-19,smart_plug,0.373272,4.298611,1158.609123,0.165001,1.51,0.467462,0.49663,0.30969,0.008461
cam-006,camera,1.369654,57.844053,85568.397855,2.608208,13.02,0.579102,0.403223,0.085054,0.02744
sensor-21,sensor,0.560088,3.976078,2619.496656,0.221535,2.36,0.775471,0.204427,0.270553,0.010539
router-08,router,0.749382,43.908346,40161.364645,1.553548,6.88,0.639939,0.310413,0.139617,0.019215
nvr-01,nvr,0.96464,16.804664,40792.992345,1.478795,3.66,0.762803,0.196022,0.204733,0.018425
access-ctrl-07,access_controller,0.77731,8.621974,11213.729855,0.785384,2.64,0.882476,0.076303,0.243452,0.012983
thermostat-09,thermostat,0.783379,7.410627,4711.164702,0.469973,2.35,0.760293,0.246393,0.230232,0.014407
plug-11,smart_plug,0.412483,3.339388,1339.098146,0.111901,0.12,0.438853,0.524306,0.360483,0.012581
cam-006,camera,1.269171,49.798294,82354.072202,2.389783,10.31,0.684644,0.281855,0.089742,0.0326
sensor-21,sensor,0.506599,2.67492,2614.195788,0.269854,2.67,0.854551,0.125368,0.297559,0.004457
router-14,router,0.982076,44.179533,46040.616057,1.685793,10.06,0.698701,0.305946,0.120196,0.021692
nvr-07,nvr,0.925875,16.762676,35125.999821,1.502113,7.25,0.805543,0.151719,0.196547,0.011159
access-ctrl-02,access_controller,0.800218,7.87777,11663.428081,0.684412,3.34,0.844958,0.153745,0.225423,0.008041
thermostat-16,thermostat,0.737932,6.633647,4911.381014,0.464268,3.85,0.77723,0.276491,0.200034,0.014096
plug-11,smart_plug,0.338752,3.582934,906.424911,0.081477,1.09,0.562752,0.394043,0.348464,0.011635
cam-002,camera,1.245519,54.052887,90199.794644,2.051616,13.67,0.679163,0.305929,0.082718,0.041733
sensor-21,sensor,0.633221,4.673512,1644.305782,0.213673,2.01,0.863411,0.088097,0.256846,0.011312
router-14,router,0.78235,30.242358,51479.206283,1.948598,6.34,0.614747,0.330509,0.123051,0.026496
nvr-04,nvr,1.240342,20.609998,39154.808537,1.667644,3.5,0.777646,0.22793,0.206173,0.01879
access-ctrl-01,access_controller,0.661642,8.053295,13654.492544,0.873567,5.33,0.841236,0.136331,0.226935,0.013499
thermostat-13,thermostat,0.781625,8.411829,4113.089445,0.410078,3.0,0.73829,0.252414,0.206228,0.016735
plug-19,smart_plug,0.355646,2.314407,1396.621671,0.138958,1.62,0.458873,0.501922,0.354401,0.012871
cam-007,camera,1.290633,61.372654,98461.20489,2.319744,7.75,0.678944,0.318118,0.07582,0.037868
sensor-27,sensor,0.609847,4.483537,1785.582105,0.179637,2.9,0.832943,0.177798,0.309429,0.004103
router-02,router,1.098744,38.393337,50327.980654,1.708764,7.66,0.587905,0.403193,0.141289,0.019867
nvr-04,nvr,0.985776,22.006559,39294.593648,1.178379,5.3,0.772118,0.248768,0.189309,0.011387
access-ctrl-06,access_controller,0.676711,8.231636,11924.999353,0.528528,3.63,0.846177,0.111481,0.258561,0.012042
thermostat-20,thermostat,0.631441,6.36291,3609.511237,0.329214,3.37,0.657096,0.293055,0.20621,0.016247
plug-11,smart_plug,0.358669,2.697978,1050.356204,0.068052,1.84,0.51372,0.483981,0.330199,0.008936
cam-005,camera,1.231172,64.42464,105198.115046,2.44116,14.67,0.576026,0.378533,0.091216,0.03317
sensor-27,sensor,0.60575,4.570854,1316.783278,0.266807,4.36,0.87167,0.104158,0.242794,0.007652
router-05,router,1.037845,44.625639,69103.652492,2.470164,9.5,0.723974,0.26153,0.146904,0.023965
nvr-02,nvr,1.061622,18.86406,41090.05452,1.702312,5.98,0.694798,0.267576,0.185338,0.021234
access-ctrl-01,access_controller,0.586397,7.861974,15097.790192,0.719404,2.18,0.86335,0.158863,0.208855,0.00933
thermostat-28,thermostat,0.861378,7.070456,4555.862705,0.301616,3.55,0.748371,0.266698,0.22747,0.01763
plug-14,smart_plug,0.408373,3.15626,821.117122,0.167966,2.42,0.469479,0.533077,0.338854,0.012603
cam-005,camera,1.261387,66.161925,99697.001665,2.286299,10.16,0.597371,0.397861,0.083232,0.033181
sensor-27,sensor,0.62157,5.35561,2280.711579,0.169177,2.49,0.834868,0.119747,0.246721,0.005857
router-17,router,0.896061,40.245683,74297.865835,1.783086,8.95,0.669243,0.27839,0.137029,0.020875
nvr-07,nvr,1.211596,16.730396,53023.261801,1.69917,4.37,0.675305,0.304319,0.188879,0.018573
access-ctrl-07,access_controller,0.684511,11.562745,12704.783215,0.791703,2.63,0.834973,0.104926,0.255461,0.011017
thermostat-24,thermostat,0.791914,5.797442,5197.671274,0.493538,4.92,0.678878,0.35951,0.204696,0.018355
plug-31,smart_plug,0.361863,3.807382,1334.248096,0.14156,2.98,0.471435,0.51432,0.327707,0.013786
cam-006,camera,1.435222,45.116415,68554.152031,2.408541,12.34,0.729286,0.271535,0.086257,0.026782
sensor-27,sensor,0.483916,5.370488,2279.700209,0.120831,3.08,0.809908,0.197067,0.316516,0.009212
router-17,router,0.798335,38.52882,43293.212991,2.029596,7.32,0.631342,0.341922,0.137852,0.02933
nvr-06,nvr,1.082513,24.548652,52363.432867,1.140607,4.38,0.792339,0.194066,0.181278,0.01947
access-ctrl-01,access_controller,0.740935,7.315341,13791.017925,0.531598,2.95,0.749313,0.184767,0.244278,0.013235
thermostat-04,thermostat,0.693287,6.180998,4531.604031,0.36053,2.81,0.701264,0.284756,0.208702,0.016871
plug-14,smart_plug,0.430037,2.92511,866.412187,0.1605,1.26,0.506246,0.502586,0.358423,0.007068
cam-001,camera,1.410324,48.289274,100886.042681,2.099267,14.06,0.705131,0.261194,0.096986,0.029317
sensor-30,sensor,0.665879,4.353959,2856.440455,0.205375,2.48,0.888002,0.125341,0.267,0.012831
router-08,router,0.752996,43.616826,43800.124306,2.023815,6.36,0.594948,0.379214,0.143073,0.023296
nvr-06,nvr,0.920748,27.661679,53449.2072,1.777443,5.22,0.753247,0.245072,0.173779,0.017263
access-ctrl-01,access_controller,0.759511,9.976523,11821.247636,0.70822,2.95,0.859459,0.130065,0.221099,0.008665
thermostat-13,thermostat,0.767235,5.882318,4458.332056,0.350648,4.17,0.799618,0.206748,0.218461,0.01687
plug-22,smart_plug,0.451875,3.66486,1420.151142,0.162103,1.14,0.472328,0.535346,0.34238,0.013665
cam-001,camera,1.252995,58.542871,102744.119738,2.436269,11.13,0.735743,0.284846,0.090587,0.024462
sensor-24,sensor,0.524123,3.317997,2858.273656,0.128442,3.46,0.872323,0.073768,0.290891,0.006508
router-11,router,0.788738,43.279685,42979.578211,2.331564,5.85,0.643819,0.315801,0.143853,0.026605
nvr-07,nvr,0.89764,17.015054,37727.069058,1.114406,3.01,0.697156,0.337678,0.216806,0.015612
access-ctrl-06,access_controller,0.66397,11.190325,11688.066034,0.638823,3.48,0.797253,0.166952,0.231261,0.011979
thermostat-24,thermostat,0.702552,8.214637,5608.122327,0.373166,4.56,0.644781,0.338811,0.218707,0.015041
plug-22,smart_plug,0.479118,4.161355,720.394355,0.151417,2.52,0.524935,0.464357,0.359502,0.011328
cam-007,camera,1.034408,67.094154,78636.753062,2.80711,10.15,0.574115,0.408969,0.102239,0.03472
sensor-18,sensor,0.601524,3.543743,2094.442978,0.18318,4.33,0.927909,0.066802,0.241293,0.006243
router-14,router,0.965162,30.503168,70910.045417,2.071931,6.5,0.656698,0.274996,0.151584,0.019706
nvr-06,nvr,1.261457,19.921568,39201.323589,1.652036,6.23,0.817221,0.208165,0.204214,0.015984
access-ctrl-04,access_controller,0.578045,11.093892,9439.492684,0.879893,2.08,0.849467,0.185439,0.233896,0.01168
thermostat-13,thermostat,0.784752,5.077027,5299.866692,0.400298,4.94,0.702742,0.241409,0.225848,0.014547
plug-14,smart_plug,0.487135,2.435035,1773.96864,0.127869,1.47,0.564773,0.449663,0.369915,0.011775
cam-005,camera,1.07915,53.221516,75751.362529,2.831976,5.51,0.611325,0.40926,0.086187,0.03733
sensor-18,sensor,0.606909,5.203281,1648.164563,0.194127,0.0,0.800581,0.215679,0.297091,0.009233
router-05,router,1.046616,41.98575,66229.53797,1.915617,9.52,0.687497,0.281949,0.163218,0.015634
nvr-03,nvr,1.176581,28.439304,51703.205801,1.430127,3.66,0.668012,0.337845,0.158471,0.020517
access-ctrl-03,access_controller,0.595665,9.008476,14954.986723,0.656516,0.72,0.821858,0.144507,0.209563,0.0136
thermostat-09,thermostat,0.815946,6.173251,5096.775938,0.465846,3.11,0.745885,0.286174,0.22362,0.017725
plug-19,smart_plug,0.468341,1.971704,1046.458655,0.13303,1.05,0.452739,0.548022,0.312877,0.010553
cam-006,camera,1.438888,43.931948,78663.47599,2.206559,11.93,0.622936,0.384642,0.116314,0.039513
sensor-18,sensor,0.56176,3.259914,2545.990518,0.203028,0.0,0.94513,0.05521,0.318994,0.006538
router-05,router,0.720111,42.958906,64952.866678,2.060861,8.82,0.658619,0.308153,0.115033,0.026084
nvr-02,nvr,1.005574,22.823743,53374.242881,1.709646,2.75,0.750103,0.228909,0.189783,0.018733
access-ctrl-07,access_controller,0.735731,10.389815,13215.881494,0.668243,2.01,0.807437,0.24183,0.251146,0.011979
thermostat-13,thermostat,0.630706,7.610477,3552.022312,0.28495,4.83,0.641253,0.332854,0.224893,0.017422
plug-19,smart_plug,0.383805,2.355716,923.536853,0.059439,0.71,0.515446,0.494645,0.343566,0.009498
cam-002,camera,1.225642,52.001879,68879.718161,2.945989,13.99,0.728669,0.294333,0.105017,0.030506
sensor-18,sensor,0.53773,5.788263,2658.27218,0.156352,1.51,0.857947,0.072412,0.313086,0.01149
router-08,router,0.72999,31.039054,39744.036734,1.89736,7.38,0.704474,0.309111,0.13676,0.02666
nvr-06,nvr,1.174699,28.706666,52678.163105,1.673514,3.67,0.717136,0.322128,0.203838,0.010822
access-ctrl-06,access_controller,0.605743,10.310352,11986.164803,0.549972,4.41,0.862407,0.101191,0.215684,0.008716
thermostat-28,thermostat,0.858277,5.196853,4951.946055,0.478199,2.26,0.645998,0.309516,0.199309,0.017667
plug-29,smart_plug,0.446556,3.705391,951.781251,0.087896,1.36,0.427007,0.520624,0.317037,0.009946
cam-002,camera,1.371273,59.798547,101383.032732,2.875638,9.17,0.562055,0.431831,0.109179,0.039057
sensor-30,sensor,0.591707,2.796699,1735.533273,0.273843,1.84,0.868713,0.113075,0.30464,0.005103
router-05,router,0.877407,24.564906,64757.55434,1.82574,9.26,0.60593,0.38172,0.122121,0.02962
nvr-05,nvr,1.073761,15.96996,39079.298873,1.591576,4.2,0.715126,0.244658,0.164394,0.020863
access-ctrl-06,access_controller,0.725159,9.843755,12618.357165,0.809995,4.38,0.858647,0.140202,0.241467,0.007655
thermostat-16,thermostat,0.879899,8.025859,5478.24446,0.368633,2.08,0.646508,0.30838,0.228566,0.013502
plug-25,smart_plug,0.376762,4.121203,1153.851792,0.090917,3.38,0.503913,0.491413,0.35145,0.015249
cam-003,camera,1.08482,52.145749,74818.429485,2.319906,9.78,0.661949,0.329589,0.080664,0.023125
sensor-24,sensor,0.576489,3.611909,1360.571084,0.098388,4.1,0.832298,0.134742,0.317165,0.004145
router-14,router,0.889555,41.450792,71143.466169,1.565029,8.71,0.693108,0.255811,0.158647,0.016836
nvr-05,nvr,1.173567,26.560557,38840.460224,1.197364,5.18,0.785609,0.185414,0.217449,0.014187
access-ctrl-04,access_controller,0.728914,9.455454,10327.467598,0.790248,3.22,0.858561,0.116625,0.248926,0.012515
thermostat-24,thermostat,0.729878,6.358557,4011.483089,0.411814,2.89,0.773248,0.226006,0.239053,0.011459
plug-22,smart_plug,0.50227,3.49202,1307.223307,0.071826,2.76,0.483377,0.499858,0.311401,0.009961
cam-005,camera,1.124819,57.774169,71706.349304,1.92655,6.2,0.602712,0.330763,0.095846,0.023395
sensor-07,sensor,0.622251,3.407868,1563.245857,0.120854,0.59,0.833545,0.183444,0.289664,0.009513
router-08,router,0.995352,27.440281,49187.962869,1.61804,8.0,0.579544,0.372685,0.156845,0.02607
nvr-01,nvr,0.87265,26.636993,55395.018305,1.345624,3.97,0.704393,0.254903,0.178298,0.019399
access-ctrl-06,access_controller,0.67618,8.305139,11743.686609,0.869575,4.09,0.894055,0.125501,0.25179,0.014171
thermostat-04,thermostat,0.75225,5.683945,5154.717621,0.442489,2.48,0.662935,0.296944,0.213712,0.013673
plug-19,smart_plug,0.488385,2.274571,1049.651084,0.174347,2.89,0.470137,0.501776,0.35262,0.013545
cam-003,camera,1.177513,50.431359,77305.737746,1.943991,10.88,0.573228,0.38422,0.113227,0.029714
sensor-30,sensor,0.551982,3.974706,2259.10469,0.12153,2.95,0.85317,0.090788,0.285291,0.009598
router-17,router,1.013962,43.105915,54194.56494,2.155633,8.72,0.66234,0.295014,0.15323,0.024187
nvr-01,nvr,1.123662,24.872774,50363.34118,1.400603,3.97,0.710274,0.268383,0.209585,0.018398
access-ctrl-03,access_controller,0.565711,11.061223,9978.363619,0.54743,2.4,0.744809,0.215608,0.224472,0.009363
thermostat-16,thermostat,0.648626,8.318191,3930.71287,0.291208,2.58,0.669893,0.291452,0.225105,0.011061
plug-14,smart_plug,0.366059,3.046361,722.101135,0.100515,0.0,0.461425,0.517185,0.300576,0.008567
cam-004,camera,1.383232,42.569343,95912.239944,1.76594,13.31,0.583154,0.459304,0.086023,0.038393
sensor-07,sensor,0.67167,5.501327,2518.836247,0.18763,0.98,0.872747,0.088877,0.312117,0.01008
router-02,router,0.987231,28.538,45664.632583,1.576246,8.97,0.707339,0.287299,0.124486,0.017759
nvr-02,nvr,1.128011,25.300467,46884.327119,1.468691,1.51,0.795677,0.174737,0.20607,0.016683
access-ctrl-07,access_controller,0.545428,11.811251,10397.704134,0.626416,2.19,0.764148,0.168956,0.225832,0.008456
thermostat-16,thermostat,0.643044,8.279371,4203.980042,0.489261,3.86,0.75252,0.192512,0.218777,0.01425
plug-25,smart_plug,0.389273,2.35794,704.184594,0.11235,1.17,0.487085,0.517191,0.302958,0.009249
cam-005,camera,1.482017,45.978949,101301.897721,1.687468,5.69,0.576069,0.352819,0.075256,0.022783
sensor-27,sensor,0.591654,4.496297,1559.20218,0.270474,0.51,0.897535,0.07552,0.317661,0.010355
router-11,router,0.934485,26.597522,73950.736372,2.101974,7.63,0.715831,0.291699,0.117836,0.016536
nvr-02,nvr,1.126185,18.407312,43816.953307,1.540931,2.39,0.790252,0.184285,0.168698,0.012461
access-ctrl-01,access_controller,0.556897,9.697204,13477.682542,0.676728,2.65,0.842095,0.153514,0.250425,0.011428
thermostat-04,thermostat,0.850175,7.523563,5221.725598,0.439635,4.97,0.697498,0.308933,0.212586,0.013709
plug-22,smart_plug,0.456758,3.858746,1344.920952,0.155606,0.71,0.513745,0.470545,0.315936,0.014366
cam-006,camera,1.234537,45.006826,89134.35908,2.74905,5.75,0.622636,0.344671,0.078943,0.026581
sensor-07,sensor,0.572589,3.05665,1878.587777,0.205017,1.82,0.893847,0.102102,0.277932,0.011002
router-02,router,1.000321,44.96459,65517.06298,2.118398,6.9,0.619905,0.363692,0.123378,0.017075
nvr-01,nvr,1.223564,17.0354,41461.866038,1.752106,7.25,0.802536,0.175903,0.192313,0.011657
access-ctrl-05,access_controller,0.758807,8.801249,10035.211425,0.864504,1.17,0.738485,0.206131,0.240016,0.0112
thermostat-04,thermostat,0.791242,8.004873,4886.832417,0.481278,2.32,0.661917,0.325599,0.214673,0.010396
plug-22,smart_plug,0.452183,2.187459,1275.31238,0.068848,3.15,0.511289,0.523402,0.322595,0.011836
cam-003,camera,1.39933,57.3168,99535.630383,1.781364,12.67,0.587703,0.400041,0.079555,0.041129
sensor-27,sensor,0.602886,4.503442,2223.736965,0.147163,1.96,0.819836,0.161764,0.267535,0.007557
router-20,router,0.986488,33.24093,73151.129311,2.214993,7.23,0.652637,0.338336,0.13968,0.021528
nvr-04,nvr,1.154812,22.529408,42411.655627,1.206049,4.75,0.730184,0.237263,0.192633,0.011736
access-ctrl-06,access_controller,0.691917,11.051802,8792.441578,0.573431,0.71,0.83739,0.131558,0.241882,0.008574
thermostat-20,thermostat,0.811907,8.065115,4672.942242,0.279619,5.01,0.705193,0.305391,0.216787,0.013341
plug-11,smart_plug,0.486421,3.592736,816.185615,0.150053,0.0,0.507078,0.470111,0.317436,0.010184
cam-003,camera,1.200451,62.423434,71478.092968,1.925892,12.06,0.704435,0.274829,0.0928,0.041321
sensor-21,sensor,0.630342,3.861973,1582.275828,0.168934,2.81,0.917444,0.062782,0.273138,0.004233
router-05,router,0.987504,32.843235,69842.852343,1.6533,9.08,0.629415,0.391215,0.116881,0.020781
nvr-04,nvr,1.053765,26.723296,39713.304697,1.651781,2.96,0.717338,0.249223,0.177574,0.0172
access-ctrl-05,access_controller,0.696177,11.109214,12785.834024,0.812905,4.95,0.810545,0.141004,0.257107,0.013971
thermostat-09,thermostat,0.724801,6.171904,4677.159293,0.276519,4.36,0.689035,0.329883,0.232045,0.012926
plug-29,smart_plug,0.488475,3.557665,1288.201046,0.122115,2.46,0.536815,0.470557,0.316927,0.012726
cam-001,camera,1.475659,57.403691,96826.91643,2.038617,12.14,0.668708,0.326871,0.086015,0.03807
sensor-12,sensor,0.664797,5.259626,1178.895066,0.142707,2.02,0.909591,0.124851,0.261003,0.009579
router-08,router,0.984356,33.142956,55909.917093,2.153923,9.27,0.618439,0.384171,0.141828,0.026146
nvr-03,nvr,0.995759,25.677302,39193.567836,1.486987,7.11,0.689406,0.329817,0.163378,0.021519
access-ctrl-04,access_controller,0.781366,9.701323,12651.124037,0.531051,2.77,0.861333,0.108711,0.227811,0.008159
thermostat-28,thermostat,0.645252,7.02888,4775.64283,0.461803,3.38,0.676338,0.36324,0.20485,0.018585
plug-22,smart_plug,0.367708,2.876152,1006.03403,0.15624,2.02,0.498425,0.493382,0.364026,0.010553
cam-006,camera,1.145161,56.013988,72191.547156,1.722717,12.37,0.551378,0.413475,0.091075,0.02628
sensor-24,sensor,0.638356,5.671855,1349.991817,0.080681,1.02,0.852954,0.1137,0.280073,0.007456
router-14,router,0.845379,35.524726,56139.21527,2.438242,11.45,0.683911,0.331213,0.136274,0.019122
nvr-03,nvr,1.233233,21.707392,39473.412606,1.503786,2.53,0.694448,0.299815,0.218126,0.010804
access-ctrl-05,access_controller,0.702783,8.665625,13851.985795,0.488772,3.85,0.794374,0.185786,0.249665,0.010293
thermostat-04,thermostat,0.888497,6.92683,4458.49874,0.311356,3.53,0.747821,0.255408,0.217243,0.016124
plug-25,smart_plug,0.468521,3.903581,1209.526505,0.061376,1.8,0.498434,0.498822,0.363407,0.012848
cam-005,camera,1.231286,48.478427,107799.709165,1.908327,9.95,0.715257,0.286389,0.11435,0.03748
sensor-30,sensor,0.552927,3.778729,1132.146495,0.13718,1.76,0.810059,0.140063,0.318265,0.006201
router-14,router,0.901508,43.906387,42837.935517,2.012634,12.44,0.663231,0.282124,0.128683,0.023387
nvr-02,nvr,0.956378,19.572742,57770.388329,1.719607,7.34,0.792511,0.143359,0.185637,0.00916
access-ctrl-01,access_controller,0.705454,9.743898,11856.744067,0.759142,3.72,0.840631,0.117772,0.248384,0.008165
thermostat-13,thermostat,0.757415,5.172274,4864.714488,0.456209,1.16,0.636788,0.301009,0.213939,0.015885
plug-19,smart_plug,0.483576,2.939216,1119.209109,0.089725,0.0,0.514193,0.481781,0.345517,0.009193
cam-006,camera,1.228435,59.096012,92360.677479,2.044694,9.67,0.59956,0.42537,0.111767,0.025964
sensor-21,sensor,0.572237,3.180442,2157.426937,0.132166,0.57,0.896194,0.110478,0.247428,0.010941
router-20,router,0.922992,38.892047,45868.816742,1.838565,11.29,0.641473,0.345837,0.139466,0.016832
nvr-03,nvr,1.143191,19.062403,41952.36986,1.766204,2.11,0.749767,0.294458,0.204158,0.014157
